#EAST NORTH ELEV Kg/m^2 [-6->-4) [-4->-2) [-2->0) [0->2) [2->4) [4->6) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
517487 1477887 0 2.13293e-195 3.30402e-07 7.52111e-06 5.19103e-05 0.000125263 0.000224909 99.9996 
519487 1477887 0 3.24653e-194 3.50061e-07 7.96752e-06 5.4976e-05 0.000132538 0.000236967 99.9996 
521487 1477887 0 3.34641e-193 3.6607e-07 8.33103e-06 5.74717e-05 0.000138455 0.000246738 99.9995 
523487 1477887 0 2.3359e-192 3.77838e-07 8.5982e-06 5.93057e-05 0.000142801 0.000253895 99.9995 
525487 1477887 0 1.10419e-191 3.84918e-07 8.75892e-06 6.04088e-05 0.000145414 0.00025819 99.9995 
527487 1477887 0 3.5347e-191 3.87035e-07 8.80699e-06 6.07387e-05 0.000146195 0.000259473 99.9995 
529487 1477887 0 7.6626e-191 3.84108e-07 8.74054e-06 6.02826e-05 0.000145115 0.000257699 99.9995 
531487 1477887 0 1.1249e-190 3.7625e-07 8.56215e-06 5.90582e-05 0.000142214 0.00025293 99.9995 
533487 1477887 0 1.11833e-190 3.63765e-07 8.27868e-06 5.71124e-05 0.000137603 0.000245334 99.9996 
535487 1477887 0 7.52908e-191 3.47124e-07 7.90084e-06 5.45182e-05 0.000131451 0.00023517 99.9996 
537487 1477887 0 3.43265e-191 3.26942e-07 7.44252e-06 5.13705e-05 0.000123981 0.000222779 99.9996 
539487 1477887 0 1.05982e-191 3.03931e-07 6.9199e-06 4.77802e-05 0.000115451 0.000208561 99.9996 
541487 1477887 0 2.21591e-192 2.7887e-07 6.35058e-06 4.38676e-05 0.000106143 0.000192957 99.9997 
543487 1477887 0 3.13753e-193 2.5255e-07 5.75256e-06 3.97558e-05 9.63473e-05 0.000176424 99.9997 
545487 1477887 0 3.00843e-194 2.25743e-07 5.14331e-06 3.55647e-05 8.63454e-05 0.000159412 99.9997 
547487 1477887 0 1.95347e-195 1.9916e-07 4.53898e-06 3.1405e-05 7.63997e-05 0.000142348 99.9997 
549487 1477887 0 8.58996e-197 1.73424e-07 3.95374e-06 2.73742e-05 6.67415e-05 0.000125618 99.9998 
551487 1477887 0 2.55794e-198 1.49052e-07 3.39931e-06 2.35529e-05 5.75643e-05 0.000109552 99.9998 
553487 1477887 0 5.1583e-200 1.26441e-07 2.88475e-06 2.00036e-05 4.90188e-05 9.44177e-05 99.9998 
555487 1477887 0 7.04432e-202 1.05866e-07 2.41634e-06 1.677e-05 4.12121e-05 8.04185e-05 99.9999 
557487 1477887 0 6.51459e-204 8.74873e-08 1.99776e-06 1.38778e-05 3.4209e-05 6.76903e-05 99.9999 
559487 1477887 0 4.07992e-206 7.136e-08 1.63028e-06 1.13363e-05 2.80354e-05 5.63073e-05 99.9999 
561487 1477887 0 1.73034e-208 5.74494e-08 1.31315e-06 9.14071e-06 2.26844e-05 4.62883e-05 99.9999 
563487 1477887 0 4.96967e-211 4.56495e-08 1.044e-06 7.27531e-06 1.81217e-05 3.76049e-05 99.9999 
565487 1477887 0 9.66586e-214 3.5802e-08 8.19257e-07 5.7159e-06 1.4293e-05 3.01916e-05 99.9999 
567487 1477887 0 1.27312e-216 2.7714e-08 6.34561e-07 4.43281e-06 1.11301e-05 2.3955e-05 100 
569487 1477887 0 1.13557e-219 2.11744e-08 4.85133e-07 3.3934e-06 8.55717e-06 1.87834e-05 100 
571487 1477887 0 6.85922e-223 1.59678e-08 3.66086e-07 2.5642e-06 6.49549e-06 1.45552e-05 100 
573487 1477887 0 2.80577e-226 1.18849e-08 2.7267e-07 1.91263e-06 4.86795e-06 1.11463e-05 100 
575487 1477887 0 7.77222e-230 8.73114e-09 2.0046e-07 1.40822e-06 3.60191e-06 8.43553e-06 100 
577487 1477887 0 1.45799e-233 6.33089e-09 1.45462e-07 1.02346e-06 2.63132e-06 6.309e-06 100 
579487 1477887 0 1.85216e-237 4.53084e-09 1.04185e-07 7.34235e-07 1.89786e-06 4.66313e-06 100 
581487 1477887 0 1.59338e-241 3.20047e-09 7.3654e-08 5.19948e-07 1.35148e-06 3.40613e-06 100 
583487 1477887 0 9.28278e-246 2.23136e-09 5.1395e-08 3.63451e-07 9.5018e-07 2.45875e-06 100 
585487 1477887 0 3.66228e-250 1.53548e-09 3.5398e-08 2.5078e-07 6.59562e-07 1.75402e-06 100 
587487 1477887 0 9.78456e-255 1.0429e-09 2.40642e-08 1.70805e-07 4.5202e-07 1.23658e-06 100 
589487 1477887 0 1.7703e-259 6.9913e-10 1.61472e-08 1.14834e-07 3.05852e-07 8.61543e-07 100 
591487 1477887 0 2.16905e-264 4.62589e-10 1.06944e-08 7.62085e-08 2.04324e-07 5.93199e-07 100 
593487 1477887 0 1.79973e-269 3.02101e-10 6.99117e-09 4.99225e-08 1.34765e-07 4.03637e-07 100 
595487 1477887 0 1.01125e-274 1.94729e-10 4.51104e-09 3.22813e-08 8.77586e-08 2.71425e-07 100 
597487 1477887 0 3.84796e-280 1.23888e-10 2.87302e-09 2.06047e-08 5.64227e-08 1.80375e-07 100 
599487 1477887 0 9.91555e-286 7.77943e-11 1.80606e-09 1.29821e-08 3.58155e-08 1.1846e-07 100 
