#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
488290 1343190 350 5.2e-32  0 0 0 0 2e-257 1e-132 2.3e-68 1e+02 
488290 1344690 350 4.9e-31  0 0 0 0 9.2e-249 3.3e-128 5.1e-66 1e+02 
488290 1346190 350 4.2e-30  0 0 0 0 1.9e-240 6.9e-124 9e-64 1e+02 
488290 1347690 350 3.3e-29  0 0 0 0 1.9e-232 9.7e-120 1.3e-61 1e+02 
488290 1349190 350 2.4e-28  0 0 0 0 8.5e-225 9.2e-116 1.5e-59 1e+02 
488290 1350690 350 1.6e-27  0 0 0 0 1.8e-217 5.8e-112 1.4e-57 1e+02 
488290 1352190 350 1e-26  0 0 0 0 1.7e-210 2.4e-108 1.1e-55 1e+02 
488290 1353690 350 5.6e-26  0 0 0 0 7.5e-204 6.9e-105 7e-54 1e+02 
488290 1355190 350 2.9e-25  0 0 0 0 1.5e-197 1.3e-101 3.5e-52 1e+02 
488290 1356690 350 1.4e-24  0 0 0 0 1.5e-191 1.7e-98 1.5e-50 1e+02 
488290 1358190 350 6e-24  0 0 0 0 6.4e-186 1.4e-95 4.9e-49 1e+02 
488290 1359690 350 2.4e-23  0 0 0 0 1.3e-180 8e-93 1.3e-47 1e+02 
488290 1361190 350 8.7e-23  0 0 0 0 1.2e-175 3e-90 2.9e-46 1e+02 
488290 1362690 350 2.9e-22  0 0 0 0 5.1e-171 7.7e-88 5.2e-45 1e+02 
488290 1364190 350 8.9e-22  0 0 0 2.8e-297 1e-166 1.3e-85 7.6e-44 1e+02 
488290 1365690 350 2.5e-21  0 0 0 2.9e-290 9.4e-163 1.5e-83 9e-43 1e+02 
488290 1367190 350 6.5e-21  0 0 0 7.8e-284 4e-159 1.2e-81 8.6e-42 1e+02 
488290 1368690 350 1.5e-20  0 0 0 5.4e-278 7.9e-156 5.9e-80 6.7e-41 1e+02 
488290 1370190 350 3.3e-20  0 0 0 9.3e-273 7.1e-153 2e-78 4.2e-40 1e+02 
488290 1371690 350 6.6e-20  0 0 0 4.1e-268 3e-150 4.7e-77 2.2e-39 1e+02 
488290 1373190 350 1.2e-19  0 0 0 4.7e-264 5.8e-148 7.2e-76 9e-39 1e+02 
488290 1374690 350 2e-19  0 0 0 1.4e-260 5.2e-146 7.4e-75 3e-38 1e+02 
488290 1376190 350 3.1e-19  0 0 0 1e-257 2.2e-144 5.1e-74 8.3e-38 1e+02 
488290 1377690 350 4.3e-19  0 0 0 1.9e-255 4.2e-143 2.4e-73 1.8e-37 1e+02 
488290 1379190 350 5.6e-19  0 0 0 9e-254 3.7e-142 7.4e-73 3.3e-37 1e+02 
488290 1380690 350 6.5e-19  0 0 0 1.1e-252 1.5e-141 1.5e-72 4.9e-37 1e+02 
488290 1382190 350 7e-19  0 0 0 3.4e-252 2.9e-141 2.2e-72 5.8e-37 1e+02 
488290 1383690 350 7e-19  0 0 0 2.7e-252 2.5e-141 2e-72 5.6e-37 1e+02 
488290 1385190 350 6.3e-19  0 0 0 5.6e-253 1e-141 1.3e-72 4.4e-37 1e+02 
488290 1386690 350 5.2e-19  0 0 0 2.9e-254 1.9e-142 5.3e-73 2.8e-37 1e+02 
488290 1388190 350 3.9e-19  0 0 0 3.8e-256 1.7e-143 1.5e-73 1.4e-37 1e+02 
488290 1389690 350 2.7e-19  0 0 0 1.3e-258 6.8e-145 2.8e-74 6.1e-38 1e+02 
488290 1391190 350 1.7e-19  0 0 0 1.1e-261 1.3e-146 3.6e-75 2.1e-38 1e+02 
488290 1392690 350 1e-19  0 0 0 2.4e-265 1.1e-148 3e-76 5.7e-39 1e+02 
488290 1394190 350 5.4e-20  0 0 0 1.4e-269 4.4e-151 1.7e-77 1.3e-39 1e+02 
488290 1395690 350 2.7e-20  0 0 0 1.9e-274 8e-154 6.5e-79 2.3e-40 1e+02 
488290 1397190 350 1.2e-20  0 0 0 7.1e-280 6.8e-157 1.7e-80 3.4e-41 1e+02 
488290 1398690 350 4.9e-21  0 0 0 6.5e-286 2.7e-160 2.8e-82 4.1e-42 1e+02 
488290 1400190 350 1.9e-21  0 0 0 1.5e-292 4.9e-164 3.2e-84 4e-43 1e+02 
488290 1401690 350 6.4e-22  0 0 0 9.3e-300 4.1e-168 2.5e-86 3.2e-44 1e+02 
488290 1403190 350 2e-22  0 0 0 0 1.6e-172 1.3e-88 2e-45 1e+02 
488290 1404690 350 5.9e-23  0 0 0 0 2.9e-177 4.4e-91 1.1e-46 1e+02 
488290 1406190 350 1.6e-23  0 0 0 0 2.4e-182 1e-93 4.5e-48 1e+02 
488290 1407690 350 3.8e-24  0 0 0 0 9.1e-188 1.5e-96 1.5e-49 1e+02 
488290 1409190 350 8.6e-25  0 0 0 0 1.6e-193 1.6e-99 4.3e-51 1e+02 
488290 1410690 350 1.8e-25  0 0 0 0 1.3e-199 1.1e-102 9.8e-53 1e+02 
488290 1412190 350 3.4e-26  0 0 0 0 5e-206 5.1e-106 1.8e-54 1e+02 
488290 1413690 350 5.8e-27  0 0 0 0 8.7e-213 1.6e-109 2.7e-56 1e+02 
488290 1415190 350 9.2e-28  0 0 0 0 7e-220 3.3e-113 3.2e-58 1e+02 
488290 1416690 350 1.3e-28  0 0 0 0 2.6e-227 4.5e-117 3.2e-60 1e+02 
488290 1418190 350 1.8e-29  0 0 0 0 4.5e-235 4.2e-121 2.5e-62 1e+02 
488290 1419690 350 2.2e-30  0 0 0 0 3.5e-243 2.6e-125 1.6e-64 1e+02 
488290 1421190 350 2.5e-31  0 0 0 0 1.3e-251 1.1e-129 8.6e-67 1e+02 
488290 1422690 350 2.6e-32  0 0 0 0 2.2e-260 3e-134 3.7e-69 1e+02 
488290 1424190 350 2.5e-33  0 0 0 0 1.7e-269 5.6e-139 1.3e-71 1e+02 
488290 1425690 350 2.1e-34  0 0 0 0 6.2e-279 7e-144 3.6e-74 1e+02 
488290 1427190 350 1.7e-35  0 0 0 0 0 5.9e-149 8.1e-77 1e+02 
488290 1428690 350 1.3e-36  0 0 0 0 0 3.3e-154 1.5e-79 1e+02 
488290 1430190 350 8.5e-38  0 0 0 0 0 1.2e-159 2.3e-82 1e+02 
488290 1431690 350 5.3e-39  0 0 0 0 0 3e-165 2.8e-85 1e+02 
489790 1332690 350 8.8e-39  0 0 0 0 0 4.7e-164 1.1e-84 1e+02 
489790 1334190 350 1.5e-37  0 0 0 0 0 2.5e-158 1.1e-81 1e+02 
489790 1335690 350 2.4e-36  0 0 0 0 0 8.7e-153 8.3e-79 1e+02 
489790 1337190 350 3.4e-35  0 0 0 0 9.4e-286 2e-147 5.2e-76 1e+02 
489790 1338690 350 4.5e-34  0 0 0 0 9.5e-276 3.2e-142 2.6e-73 1e+02 
489790 1340190 350 5.5e-33  0 0 0 0 4.4e-266 3.3e-137 1.1e-70 1e+02 
489790 1341690 350 6.2e-32  0 0 0 0 9.4e-257 2.3e-132 3.5e-68 1e+02 
489790 1343190 350 6.3e-31  0 0 0 0 9.3e-248 1.1e-127 9.5e-66 1e+02 
489790 1344690 350 6e-30  0 0 0 0 4.3e-239 3.4e-123 2.1e-63 1e+02 
489790 1346190 350 5.2e-29  0 0 0 0 9e-231 7.2e-119 3.7e-61 1e+02 
489790 1347690 350 4.1e-28  0 0 0 0 8.7e-223 1e-114 5.3e-59 1e+02 
489790 1349190 350 3e-27  0 0 0 0 3.9e-215 9.6e-111 6.2e-57 1e+02 
489790 1350690 350 2e-26  0 0 0 0 8.1e-208 6e-107 5.9e-55 1e+02 
489790 1352190 350 1.2e-25  0 0 0 0 7.8e-201 2.5e-103 4.5e-53 1e+02 
489790 1353690 350 6.9e-25  0 0 0 0 3.5e-194 7.2e-100 2.8e-51 1e+02 
489790 1355190 350 3.6e-24  0 0 0 0 7.1e-188 1.4e-96 1.4e-49 1e+02 
489790 1356690 350 1.7e-23  0 0 0 0 6.7e-182 1.7e-93 5.9e-48 1e+02 
489790 1358190 350 7.4e-23  0 0 0 0 2.9e-176 1.5e-90 2e-46 1e+02 
489790 1359690 350 2.9e-22  0 0 0 0 5.8e-171 8.2e-88 5.4e-45 1e+02 
489790 1361190 350 1.1e-21  0 0 0 5.4e-296 5.4e-166 3.1e-85 1.2e-43 1e+02 
489790 1362690 350 3.6e-21  0 0 0 8.7e-288 2.3e-161 8e-83 2.1e-42 1e+02 
489790 1364190 350 1.1e-20  0 0 0 3.6e-280 4.6e-157 1.4e-80 3.1e-41 1e+02 
489790 1365690 350 3.1e-20  0 0 0 3.8e-273 4.3e-153 1.6e-78 3.7e-40 1e+02 
489790 1367190 350 8.1e-20  0 0 0 1e-266 1.8e-149 1.2e-76 3.5e-39 1e+02 
489790 1368690 350 1.9e-19  0 0 0 6.9e-261 3.6e-146 6.1e-75 2.7e-38 1e+02 
489790 1370190 350 4.2e-19  0 0 0 1.2e-255 3.2e-143 2.1e-73 1.7e-37 1e+02 
489790 1371690 350 8.3e-19  0 0 0 5.3e-251 1.4e-140 4.8e-72 8.8e-37 1e+02 
489790 1373190 350 1.5e-18  0 0 0 6e-247 2.6e-138 7.4e-71 3.7e-36 1e+02 
489790 1374690 350 2.5e-18  0 0 0 1.7e-243 2.4e-136 7.7e-70 1.2e-35 1e+02 
489790 1376190 350 3.9e-18  0 0 0 1.3e-240 9.8e-135 5.3e-69 3.4e-35 1e+02 
489790 1377690 350 5.5e-18  0 0 0 2.4e-238 1.9e-133 2.5e-68 7.6e-35 1e+02 
489790 1379190 350 7e-18  0 0 0 1.2e-236 1.7e-132 7.6e-68 1.4e-34 1e+02 
489790 1380690 350 8.3e-18  0 0 0 1.4e-235 6.9e-132 1.6e-67 2e-34 1e+02 
489790 1382190 350 8.9e-18  0 0 0 4.4e-235 1.3e-131 2.2e-67 2.4e-34 1e+02 
489790 1383690 350 8.8e-18  0 0 0 3.5e-235 1.1e-131 2.1e-67 2.3e-34 1e+02 
489790 1385190 350 7.9e-18  0 0 0 7.1e-236 4.7e-132 1.3e-67 1.8e-34 1e+02 
489790 1386690 350 6.6e-18  0 0 0 3.7e-237 8.8e-133 5.5e-68 1.2e-34 1e+02 
489790 1388190 350 5e-18  0 0 0 4.9e-239 7.6e-134 1.5e-68 5.9e-35 1e+02 
489790 1389690 350 3.5e-18  0 0 0 1.6e-241 3.1e-135 2.9e-69 2.5e-35 1e+02 
489790 1391190 350 2.2e-18  0 0 0 1.4e-244 5.7e-137 3.7e-70 8.5e-36 1e+02 
489790 1392690 350 1.3e-18  0 0 0 3.1e-248 4.9e-139 3.1e-71 2.3e-36 1e+02 
489790 1394190 350 6.8e-19  0 0 0 1.7e-252 2e-141 1.8e-72 5.2e-37 1e+02 
489790 1395690 350 3.3e-19  0 0 0 2.5e-257 3.6e-144 6.7e-74 9.6e-38 1e+02 
489790 1397190 350 1.5e-19  0 0 0 9e-263 3.1e-147 1.7e-75 1.4e-38 1e+02 
489790 1398690 350 6.1e-20  0 0 0 8.4e-269 1.2e-150 2.9e-77 1.7e-39 1e+02 
489790 1400190 350 2.3e-20  0 0 0 2e-275 2.2e-154 3.3e-79 1.6e-40 1e+02 
489790 1401690 350 8e-21  0 0 0 1.2e-282 1.9e-158 2.6e-81 1.3e-41 1e+02 
489790 1403190 350 2.5e-21  0 0 0 1.8e-290 7.3e-163 1.3e-83 8.3e-43 1e+02 
489790 1404690 350 7.3e-22  0 0 0 7.2e-299 1.3e-167 4.5e-86 4.3e-44 1e+02 
489790 1406190 350 2e-22  0 0 0 0 1.1e-172 1e-88 1.8e-45 1e+02 
489790 1407690 350 4.8e-23  0 0 0 0 4.2e-178 1.6e-91 6.3e-47 1e+02 
489790 1409190 350 1.1e-23  0 0 0 0 7.4e-184 1.7e-94 1.8e-48 1e+02 
489790 1410690 350 2.2e-24  0 0 0 0 6e-190 1.1e-97 4e-50 1e+02 
489790 1412190 350 4.1e-25  0 0 0 0 2.3e-196 5.3e-101 7.3e-52 1e+02 
489790 1413690 350 7.1e-26  0 0 0 0 4e-203 1.6e-104 1.1e-53 1e+02 
489790 1415190 350 1.1e-26  0 0 0 0 3.2e-210 3.4e-108 1.3e-55 1e+02 
489790 1416690 350 1.7e-27  0 0 0 0 1.2e-217 4.7e-112 1.3e-57 1e+02 
489790 1418190 350 2.2e-28  0 0 0 0 2.1e-225 4.4e-116 1e-59 1e+02 
489790 1419690 350 2.7e-29  0 0 0 0 1.6e-233 2.7e-120 6.7e-62 1e+02 
489790 1421190 350 3.1e-30  0 0 0 0 6e-242 1.1e-124 3.5e-64 1e+02 
489790 1422690 350 3.2e-31  0 0 0 0 1e-250 3.2e-129 1.5e-66 1e+02 
489790 1424190 350 3e-32  0 0 0 0 7.9e-260 5.9e-134 5.2e-69 1e+02 
489790 1425690 350 2.6e-33  0 0 0 0 2.9e-269 7.4e-139 1.5e-71 1e+02 
489790 1427190 350 2.1e-34  0 0 0 0 4.8e-279 6.1e-144 3.3e-74 1e+02 
489790 1428690 350 1.5e-35  0 0 0 0 0 3.4e-149 6.2e-77 1e+02 
489790 1430190 350 1e-36  0 0 0 0 0 1.3e-154 9.3e-80 1e+02 
489790 1431690 350 6.4e-38  0 0 0 0 0 3.2e-160 1.1e-82 1e+02 
491290 1332690 350 9.7e-38  0 0 0 0 0 3.3e-159 3.8e-82 1e+02 
491290 1334190 350 1.7e-36  0 0 0 0 0 1.7e-153 3.6e-79 1e+02 
491290 1335690 350 2.6e-35  0 0 0 0 9.4e-287 6.1e-148 2.8e-76 1e+02 
491290 1337190 350 3.8e-34  0 0 0 0 2e-276 1.4e-142 1.7e-73 1e+02 
491290 1338690 350 5.1e-33  0 0 0 0 2e-266 2.2e-137 8.6e-71 1e+02 
491290 1340190 350 6.2e-32  0 0 0 0 9.4e-257 2.3e-132 3.5e-68 1e+02 
491290 1341690 350 6.9e-31  0 0 0 0 2e-247 1.6e-127 1.2e-65 1e+02 
491290 1343190 350 7.1e-30  0 0 0 0 2e-238 7.7e-123 3.2e-63 1e+02 
491290 1344690 350 6.7e-29  0 0 0 0 9.1e-230 2.4e-118 6.9e-61 1e+02 
491290 1346190 350 5.8e-28  0 0 0 0 1.9e-221 5e-114 1.2e-58 1e+02 
491290 1347690 350 4.6e-27  0 0 0 0 1.9e-213 7.1e-110 1.8e-56 1e+02 
491290 1349190 350 3.4e-26  0 0 0 0 8.3e-206 6.7e-106 2.1e-54 1e+02 
491290 1350690 350 2.3e-25  0 0 0 0 1.7e-198 4.2e-102 2e-52 1e+02 
491290 1352190 350 1.4e-24  0 0 0 0 1.7e-191 1.8e-98 1.5e-50 1e+02 
491290 1353690 350 7.8e-24  0 0 0 0 7.3e-185 5e-95 9.4e-49 1e+02 
491290 1355190 350 4.1e-23  0 0 0 0 1.5e-178 9.4e-92 4.8e-47 1e+02 
491290 1356690 350 1.9e-22  0 0 0 0 1.4e-172 1.2e-88 2e-45 1e+02 
491290 1358190 350 8.4e-22  0 0 0 1.1e-297 6.1e-167 1e-85 6.6e-44 1e+02 
491290 1359690 350 3.4e-21  0 0 0 2.8e-288 1.2e-161 5.7e-83 1.8e-42 1e+02 
491290 1361190 350 1.2e-20  0 0 0 1.8e-279 1.1e-156 2.2e-80 4e-41 1e+02 
491290 1362690 350 4.1e-20  0 0 0 2.8e-271 4.9e-152 5.5e-78 7.1e-40 1e+02 
491290 1364190 350 1.3e-19  0 0 0 1.2e-263 9.7e-148 9.4e-76 1e-38 1e+02 
491290 1365690 350 3.6e-19  0 0 0 1.2e-256 8.9e-144 1.1e-73 1.2e-37 1e+02 
491290 1367190 350 9.3e-19  0 0 0 3.3e-250 3.8e-140 8.2e-72 1.2e-36 1e+02 
491290 1368690 350 2.2e-18  0 0 0 2.2e-244 7.4e-137 4.2e-70 9.1e-36 1e+02 
491290 1370190 350 4.8e-18  0 0 0 3.9e-239 6.7e-134 1.4e-68 5.7e-35 1e+02 
491290 1371690 350 9.6e-18  0 0 0 1.7e-234 2.8e-131 3.3e-67 2.9e-34 1e+02 
491290 1373190 350 1.8e-17  0 0 0 1.9e-230 5.5e-129 5.1e-66 1.2e-33 1e+02 
491290 1374690 350 2.9e-17  0 0 0 5.6e-227 4.9e-127 5.3e-65 4.1e-33 1e+02 
491290 1376190 350 4.5e-17  0 0 0 4.1e-224 2e-125 3.6e-64 1.1e-32 1e+02 
491290 1377690 350 6.3e-17  0 0 0 7.8e-222 3.9e-124 1.7e-63 2.5e-32 1e+02 
491290 1379190 350 8.2e-17  0 0 0 3.7e-220 3.5e-123 5.2e-63 4.6e-32 1e+02 
491290 1380690 350 9.6e-17  0 0 0 4.5e-219 1.4e-122 1.1e-62 6.7e-32 1e+02 
491290 1382190 350 1e-16  0 0 0 1.4e-218 2.7e-122 1.5e-62 8e-32 1e+02 
491290 1383690 350 1e-16  0 0 0 1.1e-218 2.4e-122 1.4e-62 7.7e-32 1e+02 
491290 1385190 350 9.2e-17  0 0 0 2.3e-219 9.7e-123 8.9e-63 6e-32 1e+02 
491290 1386690 350 7.6e-17  0 0 0 1.2e-220 1.8e-123 3.8e-63 3.8e-32 1e+02 
491290 1388190 350 5.8e-17  0 0 0 1.6e-222 1.6e-124 1.1e-63 2e-32 1e+02 
491290 1389690 350 4e-17  0 0 0 5.3e-225 6.4e-126 2e-64 8.3e-33 1e+02 
491290 1391190 350 2.5e-17  0 0 0 4.6e-228 1.2e-127 2.5e-65 2.8e-33 1e+02 
491290 1392690 350 1.5e-17  0 0 0 1e-231 1e-129 2.1e-66 7.8e-34 1e+02 
491290 1394190 350 7.9e-18  0 0 0 5.7e-236 4.1e-132 1.2e-67 1.7e-34 1e+02 
491290 1395690 350 3.9e-18  0 0 0 8.1e-241 7.6e-135 4.6e-69 3.2e-35 1e+02 
491290 1397190 350 1.7e-18  0 0 0 2.9e-246 6.5e-138 1.2e-70 4.7e-36 1e+02 
491290 1398690 350 7.1e-19  0 0 0 2.7e-252 2.5e-141 2e-72 5.6e-37 1e+02 
491290 1400190 350 2.7e-19  0 0 0 6.5e-259 4.6e-145 2.3e-74 5.5e-38 1e+02 
491290 1401690 350 9.1e-20  0 0 0 3.9e-266 3.9e-149 1.8e-76 4.3e-39 1e+02 
491290 1403190 350 2.9e-20  0 0 0 6e-274 1.5e-153 9.1e-79 2.8e-40 1e+02 
491290 1404690 350 8.4e-21  0 0 0 2.4e-282 2.7e-158 3.1e-81 1.4e-41 1e+02 
491290 1406190 350 2.2e-21  0 0 0 2.4e-291 2.3e-163 7.2e-84 6.1e-43 1e+02 
491290 1407690 350 5.4e-22  0 0 0 9.1e-301 8.8e-169 1.1e-86 2.1e-44 1e+02 
491290 1409190 350 1.2e-22  0 0 0 0 1.6e-174 1.1e-89 5.8e-46 1e+02 
491290 1410690 350 2.5e-23  0 0 0 0 1.3e-180 7.9e-93 1.3e-47 1e+02 
491290 1412190 350 4.7e-24  0 0 0 0 4.8e-187 3.7e-96 2.4e-49 1e+02 
491290 1413690 350 8.1e-25  0 0 0 0 8.5e-194 1.1e-99 3.6e-51 1e+02 
491290 1415190 350 1.3e-25  0 0 0 0 6.8e-201 2.4e-103 4.4e-53 1e+02 
491290 1416690 350 1.9e-26  0 0 0 0 2.5e-208 3.3e-107 4.3e-55 1e+02 
491290 1418190 350 2.5e-27  0 0 0 0 4.4e-216 3.1e-111 3.4e-57 1e+02 
491290 1419690 350 3e-28  0 0 0 0 3.5e-224 1.9e-115 2.2e-59 1e+02 
491290 1421190 350 3.4e-29  0 0 0 0 1.3e-232 7.9e-120 1.2e-61 1e+02 
491290 1422690 350 3.5e-30  0 0 0 0 2.2e-241 2.2e-124 5e-64 1e+02 
491290 1424190 350 3.4e-31  0 0 0 0 1.7e-250 4.1e-129 1.7e-66 1e+02 
491290 1425690 350 2.9e-32  0 0 0 0 6.1e-260 5.2e-134 4.9e-69 1e+02 
491290 1427190 350 2.3e-33  0 0 0 0 1e-269 4.3e-139 1.1e-71 1e+02 
491290 1428690 350 1.7e-34  0 0 0 0 7.9e-280 2.4e-144 2e-74 1e+02 
491290 1430190 350 1.2e-35  0 0 0 0 0 9e-150 3.1e-77 1e+02 
491290 1431690 350 7.1e-37  0 0 0 0 0 2.3e-155 3.8e-80 1e+02 
492790 1332690 350 9.9e-37  0 0 0 0 0 1.6e-154 1e-79 1e+02 
492790 1334190 350 1.7e-35  0 0 0 0 0 8.2e-149 9.7e-77 1e+02 
492790 1335690 350 2.7e-34  0 0 0 0 9.2e-278 2.9e-143 7.4e-74 1e+02 
492790 1337190 350 3.9e-33  0 0 0 0 2e-267 6.7e-138 4.6e-71 1e+02 
492790 1338690 350 5.2e-32  0 0 0 0 2e-257 1e-132 2.3e-68 1e+02 
492790 1340190 350 6.3e-31  0 0 0 0 9.3e-248 1.1e-127 9.5e-66 1e+02 
492790 1341690 350 7.1e-30  0 0 0 0 2e-238 7.7e-123 3.2e-63 1e+02 
492790 1343190 350 7.3e-29  0 0 0 0 2e-229 3.6e-118 8.5e-61 1e+02 
492790 1344690 350 6.9e-28  0 0 0 0 9e-221 1.1e-113 1.9e-58 1e+02 
492790 1346190 350 6e-27  0 0 0 0 1.9e-212 2.4e-109 3.3e-56 1e+02 
492790 1347690 350 4.8e-26  0 0 0 0 1.8e-204 3.3e-105 4.7e-54 1e+02 
492790 1349190 350 3.5e-25  0 0 0 0 8.2e-197 3.1e-101 5.5e-52 1e+02 
492790 1350690 350 2.3e-24  0 0 0 0 1.7e-189 2e-97 5.3e-50 1e+02 
492790 1352190 350 1.4e-23  0 0 0 0 1.6e-182 8.2e-94 4.1e-48 1e+02 
492790 1353690 350 8.2e-23  0 0 0 0 7.1e-176 2.3e-90 2.5e-46 1e+02 
492790 1355190 350 4.2e-22  0 0 0 0 1.5e-169 4.4e-87 1.3e-44 1e+02 
492790 1356690 350 2e-21  0 0 0 9.6e-292 1.4e-163 5.5e-84 5.3e-43 1e+02 
492790 1358190 350 8.8e-21  0 0 0 9.4e-282 5.9e-158 4.7e-81 1.8e-41 1e+02 
492790 1359690 350 3.5e-20  0 0 0 2.3e-272 1.2e-152 2.6e-78 4.8e-40 1e+02 
492790 1361190 350 1.3e-19  0 0 0 1.5e-263 1.1e-147 1e-75 1.1e-38 1e+02 
492790 1362690 350 4.4e-19  0 0 0 2.4e-255 4.7e-143 2.6e-73 1.9e-37 1e+02 
492790 1364190 350 1.3e-18  0 0 0 9.7e-248 9.4e-139 4.3e-71 2.8e-36 1e+02 
492790 1365690 350 3.8e-18  0 0 0 1e-240 8.6e-135 5e-69 3.3e-35 1e+02 
492790 1367190 350 9.9e-18  0 0 0 2.7e-234 3.6e-131 3.8e-67 3.2e-34 1e+02 
492790 1368690 350 2.4e-17  0 0 0 1.8e-228 7.1e-128 1.9e-65 2.5e-33 1e+02 
492790 1370190 350 5.1e-17  0 0 0 3.2e-223 6.5e-125 6.6e-64 1.6e-32 1e+02 
492790 1371690 350 1e-16  0 0 0 1.4e-218 2.7e-122 1.5e-62 8e-32 1e+02 
492790 1373190 350 1.9e-16  0 0 0 1.6e-214 5.2e-120 2.3e-61 3.3e-31 1e+02 
492790 1374690 350 3.1e-16  0 0 0 4.6e-211 4.7e-118 2.4e-60 1.1e-30 1e+02 
492790 1376190 350 4.8e-16  0 0 0 3.4e-208 1.9e-116 1.7e-59 3.1e-30 1e+02 
492790 1377690 350 6.8e-16  0 0 0 6.4e-206 3.7e-115 7.8e-59 6.9e-30 1e+02 
492790 1379190 350 8.7e-16  0 0 0 3e-204 3.3e-114 2.4e-58 1.2e-29 1e+02 
492790 1380690 350 1e-15  0 0 0 3.7e-203 1.4e-113 5e-58 1.8e-29 1e+02 
492790 1382190 350 1.1e-15  0 0 0 1.2e-202 2.6e-113 7e-58 2.2e-29 1e+02 
492790 1383690 350 1.1e-15  0 0 0 9.2e-203 2.3e-113 6.6e-58 2.1e-29 1e+02 
492790 1385190 350 9.9e-16  0 0 0 1.9e-203 9.2e-114 4.1e-58 1.6e-29 1e+02 
492790 1386690 350 8.2e-16  0 0 0 9.8e-205 1.7e-114 1.7e-58 1e-29 1e+02 
492790 1388190 350 6.2e-16  0 0 0 1.3e-206 1.5e-115 4.9e-59 5.4e-30 1e+02 
492790 1389690 350 4.3e-16  0 0 0 4.4e-209 6.1e-117 9.2e-60 2.3e-30 1e+02 
492790 1391190 350 2.7e-16  0 0 0 3.8e-212 1.1e-118 1.2e-60 7.7e-31 1e+02 
492790 1392690 350 1.6e-16  0 0 0 8.3e-216 9.9e-121 9.9e-62 2.1e-31 1e+02 
492790 1394190 350 8.4e-17  0 0 0 4.7e-220 3.9e-123 5.6e-63 4.7e-32 1e+02 
492790 1395690 350 4.1e-17  0 0 0 6.7e-225 7.3e-126 2.1e-64 8.6e-33 1e+02 
492790 1397190 350 1.8e-17  0 0 0 2.4e-230 6.2e-129 5.5e-66 1.3e-33 1e+02 
492790 1398690 350 7.5e-18  0 0 0 2.3e-236 2.5e-132 9.3e-68 1.5e-34 1e+02 
492790 1400190 350 2.8e-18  0 0 0 5.4e-243 4.5e-136 1.1e-69 1.5e-35 1e+02 
492790 1401690 350 9.6e-19  0 0 0 3.3e-250 3.8e-140 8.2e-72 1.2e-36 1e+02 
492790 1403190 350 3e-19  0 0 0 5e-258 1.5e-144 4.2e-74 7.5e-38 1e+02 
492790 1404690 350 8.8e-20  0 0 0 2e-266 2.7e-149 1.4e-76 3.9e-39 1e+02 
492790 1406190 350 2.3e-20  0 0 0 2e-275 2.2e-154 3.3e-79 1.6e-40 1e+02 
492790 1407690 350 5.7e-21  0 0 0 5.1e-285 8.5e-160 5.2e-82 5.6e-42 1e+02 
492790 1409190 350 1.3e-21  0 0 0 3.3e-295 1.5e-165 5.3e-85 1.6e-43 1e+02 
492790 1410690 350 2.6e-22  0 0 0 0 1.2e-171 3.7e-88 3.6e-45 1e+02 
492790 1412190 350 4.9e-23  0 0 0 0 4.7e-178 1.7e-91 6.5e-47 1e+02 
492790 1413690 350 8.4e-24  0 0 0 0 8.3e-185 5.3e-95 9.7e-49 1e+02 
492790 1415190 350 1.3e-24  0 0 0 0 6.7e-192 1.1e-98 1.2e-50 1e+02 
492790 1416690 350 1.9e-25  0 0 0 0 2.5e-199 1.5e-102 1.2e-52 1e+02 
492790 1418190 350 2.6e-26  0 0 0 0 4.3e-207 1.4e-106 9.3e-55 1e+02 
492790 1419690 350 3.1e-27  0 0 0 0 3.4e-215 8.9e-111 6e-57 1e+02 
492790 1421190 350 3.5e-28  0 0 0 0 1.3e-223 3.7e-115 3.2e-59 1e+02 
492790 1422690 350 3.6e-29  0 0 0 0 2.1e-232 1e-119 1.3e-61 1e+02 
492790 1424190 350 3.4e-30  0 0 0 0 1.7e-241 1.9e-124 4.7e-64 1e+02 
492790 1425690 350 3e-31  0 0 0 0 6.1e-251 2.4e-129 1.3e-66 1e+02 
492790 1427190 350 2.4e-32  0 0 0 0 1e-260 2e-134 3e-69 1e+02 
492790 1428690 350 1.8e-33  0 0 0 0 7.8e-271 1.1e-139 5.5e-72 1e+02 
492790 1430190 350 1.2e-34  0 0 0 0 2.8e-281 4.2e-145 8.3e-75 1e+02 
492790 1431690 350 7.3e-36  0 0 0 0 0 1.1e-150 1e-77 1e+02 
494290 1332690 350 9.3e-36  0 0 0 0 0 5e-150 2.3e-77 1e+02 
494290 1334190 350 1.6e-34  0 0 0 0 9e-280 2.6e-144 2.1e-74 1e+02 
494290 1335690 350 2.5e-33  0 0 0 0 4.2e-269 9e-139 1.6e-71 1e+02 
494290 1337190 350 3.7e-32  0 0 0 0 9.2e-259 2.1e-133 1e-68 1e+02 
494290 1338690 350 4.9e-31  0 0 0 0 9.2e-249 3.3e-128 5.1e-66 1e+02 
494290 1340190 350 6e-30  0 0 0 0 4.3e-239 3.4e-123 2.1e-63 1e+02 
